crop_year,year,product,province,area_plant_rai,area_harvest_rai,production_ton
2559,2559,ปาล์มน้ำมัน,นครศรีธรรมราช,530459,405033,999473
2560,2560,ปาล์มน้ำมัน,นครศรีธรรมราช,586208,463031,1348808
2561,2561,ปาล์มน้ำมัน,นครศรีธรรมราช,607583,530058,1553088
2550,2550,ปาล์มน้ำมัน,พัทลุง,8894,2375,4347
2551,2551,ปาล์มน้ำมัน,พัทลุง,10088,3221,8252
2552,2552,ปาล์มน้ำมัน,พัทลุง,12170,8450,18218
2553,2553,ปาล์มน้ำมัน,พัทลุง,13272,8240,15160
2554,2554,ปาล์มน้ำมัน,พัทลุง,24770,10686,28532
2555,2555,ปาล์มน้ำมัน,พัทลุง,35160,13192,29066
2556,2556,ปาล์มน้ำมัน,พัทลุง,37344.84774370208,15064.99923076923,39297
2557,2557,ปาล์มน้ำมัน,พัทลุง,42366,27164,57157
2558,2558,ปาล์มน้ำมัน,พัทลุง,53644,33118,78602
2559,2559,ปาล์มน้ำมัน,พัทลุง,57997,41944,98231
2560,2560,ปาล์มน้ำมัน,พัทลุง,62216,53326,136453
2561,2561,ปาล์มน้ำมัน,พัทลุง,72449,57997,148996
2550,2550,ปาล์มน้ำมัน,สงขลา,19588,17938,37052
2551,2551,ปาล์มน้ำมัน,สงขลา,24022,19232,50660
2552,2552,ปาล์มน้ำมัน,สงขลา,28340,19558,44788
2553,2553,ปาล์มน้ำมัน,สงขลา,28949,23243,61504
2554,2554,ปาล์มน้ำมัน,สงขลา,29138,19527,45693
2555,2555,ปาล์มน้ำมัน,สงขลา,33274,17729,39812
2556,2556,ปาล์มน้ำมัน,สงขลา,40217,22658,50982
2557,2557,ปาล์มน้ำมัน,สงขลา,50208,25631,53326
2558,2558,ปาล์มน้ำมัน,สงขลา,59721,38669,75273
2559,2559,ปาล์มน้ำมัน,สงขลา,62634,49996,111296
2560,2560,ปาล์มน้ำมัน,สงขลา,65173,59574,149995
2561,2561,ปาล์มน้ำมัน,สงขลา,70371,62530,156546
2550,2550,ปาล์มน้ำมัน,สตูล,95782,87353,148681
2551,2551,ปาล์มน้ำมัน,สตูล,104539,88083,225730
2552,2552,ปาล์มน้ำมัน,สตูล,112156,94114,201875
2553,2553,ปาล์มน้ำมัน,สตูล,93786,82185,218172
2554,2554,ปาล์มน้ำมัน,สตูล,96877,89142,228828
2555,2555,ปาล์มน้ำมัน,สตูล,106030,92283,211643
2556,2556,ปาล์มน้ำมัน,สตูล,104069,93637,249381
2557,2557,ปาล์มน้ำมัน,สตูล,100145,98966,219963
2558,2558,ปาล์มน้ำมัน,สตูล,107063,99950,206602
2559,2559,ปาล์มน้ำมัน,สตูล,109738,99741,241270
2560,2560,ปาล์มน้ำมัน,สตูล,111374,105559,267831
2561,2561,ปาล์มน้ำมัน,สตูล,115775,108266,276557
2550,2550,ปาล์มน้ำมัน,ปัตตานี,9276,NA,NA
2551,2551,ปาล์มน้ำมัน,ปัตตานี,12985,420,596
2552,2552,ปาล์มน้ำมัน,ปัตตานี,16721,9276,9526
2553,2553,ปาล์มน้ำมัน,ปัตตานี,7377,5389,10573
2554,2554,ปาล์มน้ำมัน,ปัตตานี,8176,6429,10936
2555,2555,ปาล์มน้ำมัน,ปัตตานี,16622,6969,16613
2556,2556,ปาล์มน้ำมัน,ปัตตานี,17758,8993,22863
2557,2557,ปาล์มน้ำมัน,ปัตตานี,18268,12094,23786
2558,2558,ปาล์มน้ำมัน,ปัตตานี,18534,13732,25689
2559,2559,ปาล์มน้ำมัน,ปัตตานี,18273,15178,33418
2560,2560,ปาล์มน้ำมัน,ปัตตานี,21878,17492,42520
2561,2561,ปาล์มน้ำมัน,ปัตตานี,24455,18273,45772
2550,2550,ปาล์มน้ำมัน,ยะลา,5431,898,1439
2551,2551,ปาล์มน้ำมัน,ยะลา,7031,944,1890
2552,2552,ปาล์มน้ำมัน,ยะลา,11778,5431,6824
2553,2553,ปาล์มน้ำมัน,ยะลา,7147,3348,1995
2554,2554,ปาล์มน้ำมัน,ยะลา,8313,3728,4914
2555,2555,ปาล์มน้ำมัน,ยะลา,7066,1854,3226
2556,2556,ปาล์มน้ำมัน,ยะลา,6898,2597,4826
2557,2557,ปาล์มน้ำมัน,ยะลา,5058,4277,6505
2558,2558,ปาล์มน้ำมัน,ยะลา,7073,4967,6005
2559,2559,ปาล์มน้ำมัน,ยะลา,7670,4738,7389
2560,2560,ปาล์มน้ำมัน,ยะลา,7636,6481,12095
2561,2561,ปาล์มน้ำมัน,ยะลา,7303,6728,10574
2550,2550,ปาล์มน้ำมัน,นราธิวาส,35830,19381,31714
2551,2551,ปาล์มน้ำมัน,นราธิวาส,39275,19490,47828
2552,2552,ปาล์มน้ำมัน,นราธิวาส,41652,32452,59738
2553,2553,ปาล์มน้ำมัน,นราธิวาส,35676,25590,57286
2554,2554,ปาล์มน้ำมัน,นราธิวาส,34400,19059,41777
2555,2555,ปาล์มน้ำมัน,นราธิวาส,46983,24233,44583
2556,2556,ปาล์มน้ำมัน,นราธิวาส,47455,26341,52479
2557,2557,ปาล์มน้ำมัน,นราธิวาส,37230,29432,55433
2558,2558,ปาล์มน้ำมัน,นราธิวาส,41242,33210,56425
2559,2559,ปาล์มน้ำมัน,นราธิวาส,53580,34895,73371
2560,2560,ปาล์มน้ำมัน,นราธิวาส,56104,40295,88980
2561,2561,ปาล์มน้ำมัน,นราธิวาส,58229,53564,108426
2549/50,2550,กาแฟ,ทั้งประเทศ,436847,424632,55660
2550/51,2551,กาแฟ,ทั้งประเทศ,403449,388662,50442
2551/52,2552,กาแฟ,ทั้งประเทศ,382110,365337,56315
2552/53,2553,กาแฟ,ทั้งประเทศ,383711,359489,48955
2553/54,2554,กาแฟ,ทั้งประเทศ,344595,322896,42394
2554/55,2555,กาแฟ,ทั้งประเทศ,331461,306998,41461
2555/56,2556,กาแฟ,ทั้งประเทศ,318432,298337,37569
2556/57,2557,กาแฟ,ทั้งประเทศ,281843,260968,37949.65
2557/58,2558,กาแฟ,ทั้งประเทศ,272067,251433,26088.6
2558/59,2559,กาแฟ,ทั้งประเทศ,270949,254947,30579
2559/60,2560,กาแฟ,ทั้งประเทศ,269765,253054,25908.95
2560/61,2561,กาแฟ,ทั้งประเทศ,273227,257836,23619.38
2561/62,2562,กาแฟ,ทั้งประเทศ,248882,230027,24613.5
2549/50,2550,กาแฟ,ภาคเหนือ,30848,19633,2892
2550/51,2551,กาแฟ,ภาคเหนือ,35760,21973,3383
2551/52,2552,กาแฟ,ภาคเหนือ,40635,25468,3699
2552/53,2553,กาแฟ,ภาคเหนือ,52497,29412,4743
2553/54,2554,กาแฟ,ภาคเหนือ,54646,34180,5339
2554/55,2555,กาแฟ,ภาคเหนือ,62262,39713,6145
2555/56,2556,กาแฟ,ภาคเหนือ,69148,51130,7870
2556/57,2557,กาแฟ,ภาคเหนือ,72615,54008,8108
2557/58,2558,กาแฟ,ภาคเหนือ,79678,61528,8876.1
2558/59,2559,กาแฟ,ภาคเหนือ,81762,68128,9179
2559/60,2560,กาแฟ,ภาคเหนือ,86070,71643,8878.8
2560/61,2561,กาแฟ,ภาคเหนือ,87953,78685,10053
2561/62,2562,กาแฟ,ภาคเหนือ,91732,81063,7909
2551/52,2552,กาแฟ,ภาคตะวันออกเฉียงเหนือ,58,NA,NA
2552/53,2553,กาแฟ,ภาคตะวันออกเฉียงเหนือ,459,NA,NA
2553/54,2554,กาแฟ,ภาคตะวันออกเฉียงเหนือ,555,NA,NA
2554/55,2555,กาแฟ,ภาคตะวันออกเฉียงเหนือ,624,58,NA
2555/56,2556,กาแฟ,ภาคตะวันออกเฉียงเหนือ,743,459,19
2556/57,2557,กาแฟ,ภาคตะวันออกเฉียงเหนือ,942,555,48.35
2557/58,2558,กาแฟ,ภาคตะวันออกเฉียงเหนือ,1583,624,53.2
2558/59,2559,กาแฟ,ภาคตะวันออกเฉียงเหนือ,1881,713,62
2559/60,2560,กาแฟ,ภาคตะวันออกเฉียงเหนือ,1890,885,63.2
2560/61,2561,กาแฟ,ภาคตะวันออกเฉียงเหนือ,1922,1518,93
2561/62,2562,กาแฟ,ภาคตะวันออกเฉียงเหนือ,2280,1806,92
2549/50,2550,กาแฟ,ภาคกลาง,3121,3121,353
2550/51,2551,กาแฟ,ภาคกลาง,3090,3090,334
2551/52,2552,กาแฟ,ภาคกลาง,2116,2116,233
2552/53,2553,กาแฟ,ภาคกลาง,1860,1730,195
2553/54,2554,กาแฟ,ภาคกลาง,1776,1646,176
2554/55,2555,กาแฟ,ภาคกลาง,1788,1574,176
2555/56,2556,กาแฟ,ภาคกลาง,1574,1311,136
2556/57,2557,กาแฟ,ภาคกลาง,1525,1174,128.7
2557/58,2558,กาแฟ,ภาคกลาง,1738,1258,132.3
2558/59,2559,กาแฟ,ภาคกลาง,1797,1402,148
2559/60,2560,กาแฟ,ภาคกลาง,1898,1462,152.3
2560/61,2561,กาแฟ,ภาคกลาง,2215,1675,145.65
2561/62,2562,กาแฟ,ภาคกลาง,2846,1769,175.5
2549/50,2550,กาแฟ,ภาคใต้,402878,401878,52415
2550/51,2551,กาแฟ,ภาคใต้,364599,363599,46725
2551/52,2552,กาแฟ,ภาคใต้,339301,337753,52383
2552/53,2553,กาแฟ,ภาคใต้,328895,328347,44017
2553/54,2554,กาแฟ,ภาคใต้,287618,287070,36879
2554/55,2555,กาแฟ,ภาคใต้,266787,265653,35140
2555/56,2556,กาแฟ,ภาคใต้,246967,245437,29544
2556/57,2557,กาแฟ,ภาคใต้,206761,205231,29664.6
2557/58,2558,กาแฟ,ภาคใต้,189068,188023,17028
2558/59,2559,กาแฟ,ภาคใต้,185509,184704,21190
2559/60,2560,กาแฟ,ภาคใต้,179907,179064,16814.65
2560/61,2561,กาแฟ,ภาคใต้,181137,175958,13326.730000000001
2561/62,2562,กาแฟ,ภาคใต้,152024,145389,16437
2549/50,2550,กาแฟ,เชียงราย,11719,6222,1014
2550/51,2551,กาแฟ,เชียงราย,14521,7617,1287
2551/52,2552,กาแฟ,เชียงราย,17144,9418,1441
2552/53,2553,กาแฟ,เชียงราย,23148,11719,2063
2553/54,2554,กาแฟ,เชียงราย,24305,14521,2425
2554/55,2555,กาแฟ,เชียงราย,30178,17144,2829
2555/56,2556,กาแฟ,เชียงราย,33508,23148,3565
2556/57,2557,กาแฟ,เชียงราย,33843,24305,3451
2557/58,2558,กาแฟ,เชียงราย,38525,30146,4070
2558/59,2559,กาแฟ,เชียงราย,38494,33241,4355
2559/60,2560,กาแฟ,เชียงราย,40306,33551,4227
2560/61,2561,กาแฟ,เชียงราย,40520,38153,4922
2561/62,2562,กาแฟ,เชียงราย,42215,38229,3402
2551/52,2552,กาแฟ,พะเยา,828,NA,NA
2552/53,2553,กาแฟ,พะเยา,893,NA,NA
2553/54,2554,กาแฟ,พะเยา,940,NA,NA
2554/55,2555,กาแฟ,พะเยา,978,828,NA
2555/56,2556,กาแฟ,พะเยา,1014,893,77
2556/57,2557,กาแฟ,พะเยา,1023,920,107
2557/58,2558,กาแฟ,พะเยา,1029,950,108
2558/59,2559,กาแฟ,พะเยา,1123,986,104
2559/60,2560,กาแฟ,พะเยา,1204,1015,99
2560/61,2561,กาแฟ,พะเยา,1297,1029,105
2561/62,2562,กาแฟ,พะเยา,1403,1123,84
2549/50,2550,กาแฟ,ลำปาง,1265,1038,148
2550/51,2551,กาแฟ,ลำปาง,1289,1169,171
2551/52,2552,กาแฟ,ลำปาง,1455,1169,153
2552/53,2553,กาแฟ,ลำปาง,2251,1265,180
2553/54,2554,กาแฟ,ลำปาง,2578,1289,182
2554/55,2555,กาแฟ,ลำปาง,2962,1455,202
2555/56,2556,กาแฟ,ลำปาง,3194,2216,326
2556/57,2557,กาแฟ,ลำปาง,4180,2425,366
2557/58,2558,กาแฟ,ลำปาง,4758,2809,407
2558/59,2559,กาแฟ,ลำปาง,5035,3068,411
2559/60,2560,กาแฟ,ลำปาง,5260,4172,534
2560/61,2561,กาแฟ,ลำปาง,5356,4750,622
2561/62,2562,กาแฟ,ลำปาง,5535,5035,599
2549/50,2550,กาแฟ,เชียงใหม่,10060,6150,1046
2550/51,2551,กาแฟ,เชียงใหม่,11851,7141,1228
2551/52,2552,กาแฟ,เชียงใหม่,13688,8569,1354
2552/53,2553,กาแฟ,เชียงใหม่,17237,10060,1720
2553/54,2554,กาแฟ,เชียงใหม่,17915,11851,1979
2554/55,2555,กาแฟ,เชียงใหม่,18632,13688,2341
2555/56,2556,กาแฟ,เชียงใหม่,20051,17113,2995
2556/57,2557,กาแฟ,เชียงใหม่,20252,17791,3167
